id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
722_mzmine_results_sirius_3281	C18H36N6O4	[M + H]+	C18H36N6O4	Amino acids and Peptides	0.9999178647994995	Small peptides	0.9994799494743347	Tripeptides	0.997841477394104	Oligopeptides	0.9882497787475586	Peptides	0.9989063739776611	Amino acids, peptides, and analogues	0.9993552565574646	Carboxylic acids and derivatives	0.9998730421066284	Organic acids and derivatives	0.9999631643295288	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	3281
723_mzmine_results_sirius_3282	C25H33N3O7	[M + H3N + H]+	C25H36N4O7	Amino acids and Peptides	0.9975852966308594	Small peptides	0.8971124887466431	Tripeptides	0.4559614360332489	Oligopeptides	0.8787652850151062	Peptides	0.9894806146621704	Amino acids, peptides, and analogues	0.9996598958969116	Carboxylic acids and derivatives	0.9999780654907227	Organic acids and derivatives	0.9999958276748657	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Benzenoids; Phenylpropanoic acids; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Phenylalanine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	3282
724_mzmine_results_sirius_3286	C11H12N2	[M + H]+	C11H12N2	Alkaloids	0.9522630572319031	Anthranilic acid alkaloids	0.5375343561172485	Quinazoline alkaloids	0.6229415535926819	Benzene and substituted derivatives	0.5317319631576538					Benzene and substituted derivatives	0.5317319631576538	Benzenoids	0.9885815978050232	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Benzene and substituted derivatives; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	3286
725_mzmine_results_sirius_3288	C29H38N4O9	[M + H3N + H]+	C29H41N5O9	Amino acids and Peptides	0.9876272678375244	Oligopeptides	0.9951889514923096	Cyclic peptides	0.15716250240802765	Oligopeptides	0.8353422284126282	Peptides	0.8959868550300598	Amino acids, peptides, and analogues	0.9983384609222412	Carboxylic acids and derivatives	0.9998620748519897	Organic acids and derivatives	0.999976634979248	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	3288
726_mzmine_results_sirius_3289	C18H22N2O5	[M - H2O + H]+	C18H20N2O4	Amino acids and Peptides	0.9999650716781616	Small peptides	0.9999717473983765	Dipeptides	0.9956797361373901	Dipeptides	0.9491220116615295	Peptides	0.9984486103057861	Amino acids, peptides, and analogues	0.9999493360519409	Carboxylic acids and derivatives	0.9999963045120239	Organic acids and derivatives	0.9999992847442627	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Aralkylamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Dipeptides; Chemical entities	3289
727_mzmine_results_sirius_3293	C14H16O6	[M + H3N + H]+	C14H19NO6	Shikimates and Phenylpropanoids	0.9191607236862183	Phenylpropanoids (C6-C3)	0.4709736704826355	Cinnamic acids and derivatives	0.425274521112442	Phenolic glycosides	0.5005785226821899	Glycosyl compounds	0.9132066965103149	Carbohydrates and carbohydrate conjugates	0.9894713163375854	Organooxygen compounds	0.999961256980896	Organic oxygen compounds	0.9999872446060181	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Chemical entities	3293
728_mzmine_results_sirius_3298	C11H19N7O5	[M + H]+	C11H19N7O5	Amino acids and Peptides	0.99994957447052	Small peptides	0.9997772574424744	Dipeptides	0.7595067620277405	Oligopeptides	0.8239567279815674	Peptides	0.9989031553268433	Amino acids, peptides, and analogues	0.9999607801437378	Carboxylic acids and derivatives	0.9999746084213257	Organic acids and derivatives	0.999996542930603	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Aralkylamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	3298
729_mzmine_results_sirius_3301	C16H29N3O4	[M + H]+	C16H29N3O4	Amino acids and Peptides	0.9997265934944153	Small peptides	0.984057605266571	Dipeptides	0.3730289936065674	Oligopeptides	0.9498128890991211	Peptides	0.9970635771751404	Amino acids, peptides, and analogues	0.9997127652168274	Carboxylic acids and derivatives	0.9999964237213135	Organic acids and derivatives	0.9999990463256836	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	3301
730_mzmine_results_sirius_3303	C12H26N2O6	[M + H]+	C12H26N2O6	Amino acids and Peptides	0.999669075012207	Small peptides	0.9998387098312378	Dipeptides	0.9763279557228088	Dipeptides	0.847423255443573	Peptides	0.9960592985153198	Amino acids, peptides, and analogues	0.9994887113571167	Carboxylic acids and derivatives	0.9999607801437378	Organic acids and derivatives	0.9999822378158569	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Serine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	3303
731_mzmine_results_sirius_3304	C30H45N5O6	[M + H3N + H]+	C30H48N6O6	Amino acids and Peptides	0.9986590147018433	Oligopeptides	0.9894523620605469	Linear peptides	0.780971348285675	Oligopeptides	0.8053321838378906	Peptides	0.9473401308059692	Amino acids, peptides, and analogues	0.995470404624939	Carboxylic acids and derivatives	0.9970747232437134	Organic acids and derivatives	0.9989118576049805	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Phenylalanine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	3304
732_mzmine_results_sirius_3305	C32H35N3O7	[M + H3N + H]+	C32H38N4O7	Amino acids and Peptides	0.9867979884147644	Oligopeptides	0.7658721208572388	Tripeptides	0.055200494825839996	Oligopeptides	0.7374895811080933	Peptides	0.9449958205223083	Amino acids, peptides, and analogues	0.9986572265625	Carboxylic acids and derivatives	0.9999575614929199	Organic acids and derivatives	0.9999887943267822	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Benzoic acids and derivatives; Benzamides; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Phenylpropanoic acids; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	3305
733_mzmine_results_sirius_3312	C18H30N2O3	[M + H3N + H]+	C18H33N3O3	Amino acids and Peptides	0.895401656627655	Small peptides	0.8450489044189453	Dipeptides	0.34203436970710754	Amino acids and derivatives	0.5330787301063538	Amino acids and derivatives	0.5330787301063538	Amino acids, peptides, and analogues	0.5423756837844849	Carboxylic acids and derivatives	0.9970468878746033	Organic acids and derivatives	0.9989050626754761	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Amino fatty acids; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3312
734_mzmine_results_sirius_3313	C16H29N3O6	[M + H]+	C16H29N3O6	Amino acids and Peptides	0.9989883303642273	Small peptides	0.9959553480148315	Dipeptides	0.854064404964447	Oligopeptides	0.9345508813858032	Peptides	0.9965682029724121	Amino acids, peptides, and analogues	0.9995434880256653	Carboxylic acids and derivatives	0.9999938011169434	Organic acids and derivatives	0.9999979734420776	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Dialkylamines; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	3313
735_mzmine_results_sirius_3327	C26H42N4O6	[M + H]+	C26H42N4O6	Amino acids and Peptides	0.999914288520813	Small peptides	0.9929163455963135	Tripeptides	0.9604334235191345	Oligopeptides	0.9875279068946838	Peptides	0.9997215867042542	Amino acids, peptides, and analogues	0.999950647354126	Carboxylic acids and derivatives	0.9999948740005493	Organic acids and derivatives	0.9999990463256836	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Benzenoids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	3327
736_mzmine_results_sirius_3334	C23H29N3O6	[M + H]+	C23H29N3O6	Amino acids and Peptides	0.9999886751174927	Small peptides	0.9985321760177612	Tripeptides	0.9997003078460693	Oligopeptides	0.9997239708900452	Peptides	0.9999744892120361	Amino acids, peptides, and analogues	0.999915361404419	Carboxylic acids and derivatives	0.9999963045120239	Organic acids and derivatives	0.999994158744812	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	3334
737_mzmine_results_sirius_3338	C18H29N3O5	[M + H3N + H]+	C18H32N4O5	Amino acids and Peptides	0.991491973400116	Small peptides	0.8071634769439697	Cyclic peptides	0.5381086468696594	Oligopeptides	0.646361231803894	Peptides	0.9373506903648376	Amino acids, peptides, and analogues	0.9976068735122681	Carboxylic acids and derivatives	0.9996016621589661	Organic acids and derivatives	0.9998745918273926	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; N-acylpyrrolidines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Valine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	3338
738_mzmine_results_sirius_3344	C35H60NO7P	[M + H]+	C35H60NO7P	Fatty acids	0.9999765157699585	Glycerophospholipids	0.999991774559021	Glycerophosphocholines	0.999531626701355	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.5380947589874268	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.5380947589874268	Glycerophosphocholines	0.996552586555481	Glycerophospholipids	0.9987640380859375	Lipids and lipid-like molecules	0.9914877414703369	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; 1-(1Z-alkenyl),2-acyl-glycerophosphocholines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3344
739_mzmine_results_sirius_3350	C25H38N4O5	[M + H]+	C25H38N4O5	Amino acids and Peptides	0.977167546749115	Oligopeptides	0.8379423022270203	Cyclic peptides	0.42859652638435364	Oligopeptides	0.5325989127159119	Peptides	0.8899008631706238	Amino acids, peptides, and analogues	0.9890742897987366	Carboxylic acids and derivatives	0.9980244636535645	Organic acids and derivatives	0.9995133876800537	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Alpha amino acid amides; Benzenoids; Indoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	3350
740_mzmine_results_sirius_3353	C14H18N2O3	[M + H]+	C14H18N2O3	Amino acids and Peptides	0.9997928738594055	Small peptides	0.9998670816421509	Dipeptides	0.9991884827613831	Dipeptides	0.9721898436546326	Peptides	0.9960088729858398	Amino acids, peptides, and analogues	0.9998680353164673	Carboxylic acids and derivatives	0.9999966621398926	Organic acids and derivatives	0.9999992847442627	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Dialkylamines; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Secondary amines; Phenylpropanoic acids; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	3353
741_mzmine_results_sirius_3360	C10H9NO2	[M + H]+	C10H9NO2	Alkaloids	0.9856607913970947	Anthranilic acid alkaloids	0.9496521353721619	Quinoline alkaloids	0.8892437219619751	Hydroquinolones	0.7474079728126526	Hydroquinolones	0.7474079728126526	Quinolones and derivatives	0.7809905409812927	Quinolines and derivatives	0.8191778659820557	Organoheterocyclic compounds	0.958524227142334	Organic compounds; Organoheterocyclic compounds; Quinolones and derivatives; Pyridines and derivatives; Lactams; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quinolines and derivatives; Hydroquinolines; Hydroquinolones; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3360
742_mzmine_results_sirius_3361	C14H18N2O3	[M + Na]+	C14H18N2O3	Amino acids and Peptides	0.9996777772903442	Small peptides	0.9998761415481567	Dipeptides	0.9994862079620361	Dipeptides	0.9676992297172546	Peptides	0.9936843514442444	Amino acids, peptides, and analogues	0.999915599822998	Carboxylic acids and derivatives	0.999997615814209	Organic acids and derivatives	0.9999992847442627	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Dialkylamines; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Benzenoids; Amines; Secondary amines; N-acylpyrrolidines; Aralkylamines; Organic oxides; Azacyclic compounds; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Phenylalanine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities	3361
743_mzmine_results_sirius_3363	C13H11NO2	[M + H3N + H]+	C13H14N2O2	Alkaloids	0.998279333114624	Tryptophan alkaloids	0.991517186164856	Simple indole alkaloids	0.9102818965911865	Indoles	0.9645503759384155			Indoles	0.9645503759384155	Indoles and derivatives	0.9700474739074707	Organoheterocyclic compounds	0.9996726512908936	Organic compounds; Organoheterocyclic compounds; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Substituted pyrroles; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	3363
