row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,171103_PMA_TK_media_03.mzML Peak area,171103_PMA_TK_media_04.mzML Peak area,171103_PMA_TK_QC_03.mzML Peak area,171103_PMA_TK_QC_04.mzML Peak area,171103_PMA_TK_media_06.mzML Peak area,171103_PMA_TK_QC_02.mzML Peak area,171103_PMA_TK_QC_01.mzML Peak area,171103_PMA_TK_PA14_05.mzML Peak area,171103_PMA_TK_QC_05.mzML Peak area,171103_PMA_TK_media_05.mzML Peak area,171103_PMA_TK_QC_07.mzML Peak area,171103_PMA_TK_media_02.mzML Peak area,171103_PMA_TK_PA14_03.mzML Peak area,171103_PMA_TK_M1_02.mzML Peak area,171103_PMA_TK_PA14_04.mzML Peak area,171103_PMA_TK_PA14_01.mzML Peak area,171103_PMA_TK_PA14_06.mzML Peak area,171103_PMA_TK_M1_04.mzML Peak area,171103_PMA_TK_QC_06.mzML Peak area,171103_PMA_TK_QC_08.mzML Peak area,171103_PMA_TK_PA14_02.mzML Peak area,171103_PMA_TK_M1_03.mzML Peak area,171103_PMA_TK_M1_05.mzML Peak area,171103_PMA_TK_M1_06.mzML Peak area,171103_PMA_TK_M1_01.mzML Peak area,
6614,301.23570496719225,4.503666,,,,36,,,,,,,0,0,201849.94,212514.28,0,201249.9,155722.56,1161789.4,198273.67,0,147703.84,0,1336621.0,41610.242,1393383.9,1377505.5,1476576.4,37545.297,197349.81,179325.27,1513218.4,49395.5,58162.63,47122.727,33526.586,
4786,301.248722314875,1.9207735,,,,15,,,,,,,158676.38,273750.38,70827.14,98865.586,205166.22,101139.836,98116.195,170905.47,97953.67,143408.53,93697.65,242059.48,136649.53,99939.34,84947.13,122414.03,99655.84,119719.445,68660.12,91139.26,134525.4,162815.8,108364.43,128183.84,122128.97,
5230,301.2490184459402,2.0970917,,,,,,,,,,,110086.54,203369.83,66594.43,65977.89,154160.88,56162.65,57680.312,104060.47,63698.1,53525.367,60791.465,174101.0,60541.566,83689.34,91192.875,116756.81,102159.695,67819.52,58419.555,60028.492,140210.72,35086.688,106073.31,89927.92,42653.21,
5381,302.1023100629844,2.2318976,,,,19,304,[M+H]+,,3,5382;5376;5381,301.09503,44564.527,53765.445,17849.695,16408.191,36865.56,16852.203,15598.096,27452.113,15884.584,38133.11,15159.109,43064.836,22635.057,21045.012,20888.215,31745.87,23445.445,18641.932,15521.26,14831.096,31071.416,26890.564,22280.58,30212.824,28585.68,
3022,302.14945629739697,1.223868,,,,255,,,,,,,286681.56,338958.0,97172.195,98341.53,241085.6,102154.74,8825.213,167198.9,87858.46,288338.8,89146.66,282922.75,143670.83,128131.42,138762.19,184917.81,167766.77,94291.516,85482.32,89411.21,203574.72,132367.67,124570.46,150040.6,148516.61,
5588,302.1500535819471,2.4907856,,,,235,318,[M+H]+,,2,5588;5582,301.14282,9945.762,12186.82,39156.504,43341.777,8334.427,39588.938,29611.457,233496.14,45398.848,8417.6,47084.24,9809.312,194626.42,116931.35,183067.36,236495.06,191620.53,92916.55,46499.355,47212.637,286022.22,128841.22,117643.2,153254.73,143384.95,
2722,302.1605169223757,1.1328113,,,,167,137,[M+H]+,,2,2722;2724,301.15316,0,0,37155.844,37948.49,0,31921.852,21185.166,48510.105,32105.148,0,41362.477,0,34215.37,76865.336,35351.55,51063.72,48008.754,54962.996,42208.42,43270.95,63176.06,63534.344,64253.895,82004.6,70598.86,
5869,302.1750061999748,2.947638,,,,222,,,,,,,0,0,98803.88,99535.48,0,99386.58,76576.164,284157.1,97266.55,0,92943.8,0,264528.38,150318.27,293963.1,322676.56,357135.2,138580.12,87246.68,93954.43,268787.06,174575.89,136838.39,163543.4,120648.45,
6006,302.1750746889327,3.2075315,,,,282,,,,,,,0,0,13338.526,18929.463,0,10140.636,2951.1616,32197.543,15148.752,0,15793.315,0,30798.389,35485.695,34323.95,35593.348,38517.277,12204.171,19617.8,17390.129,29685.967,39923.312,35680.305,43519.266,27165.596,
6101,302.1751251910351,3.4216955,,,,84,346,[M+H]+,,2,6101;6102,301.16792,0,0,361975.5,392045.72,178.25781,342004.34,327617.94,511919.53,382306.28,851.0082,370236.5,393.15988,476990.84,963412.0,490532.84,552056.4,643453.75,1057159.9,391075.94,384567.88,502551.5,1185464.1,945365.75,1175587.9,841493.9,
5774,302.17527102414084,2.836198,,,,,,,,,,,0,0,19447.79,21294.896,0,18062.676,12263.651,38460.207,22428.8,0,22165.877,0,37684.156,49068.71,39967.027,42377.5,48351.016,51023.582,20395.838,20203.756,38662.8,59527.95,52018.71,62075.543,43996.742,
5625,302.175284546441,2.5843143,,,,56,,,,,,,0,0,17442.488,18841.852,0,17310.232,14827.948,40195.242,17369.676,0,18730.482,0,36645.105,39805.176,40880.87,47382.113,51201.195,39708.7,20166.709,17247.451,39573.004,42626.67,39120.87,44365.125,34464.062,
3280,302.2073311628088,1.2905711,,,,15,,,,,,,534670.5,594747.6,66395.17,44563.273,503737.56,49759.953,83407.53,232207.58,49613.055,501000.66,22344.084,547172.0,180362.58,12203.244,191911.39,240622.3,199766.7,8013.64,46252.695,50816.734,263927.12,10921.829,17842.863,15830.233,12075.29,
3761,302.2074592026643,1.4785032,,,,15,,,,,,,79278.34,173776.34,89958.72,155120.62,201201.64,83585.734,57545.47,161969.9,171517.61,213428.1,175508.61,206115.22,164208.88,165916.81,157543.89,136029.02,150449.75,170740.75,169703.2,159589.94,163654.75,160094.86,166402.94,150932.02,156581.17,
6523,302.2115304621878,4.221147,,,,,,,,,,,0,0,78077.11,84461.266,0,82595.555,56538.035,139002.89,78715.95,0,71011.91,0,112138.555,193463.33,118958.52,116354.086,169028.47,190151.62,71956.85,71685.97,124889.72,228078.94,192066.6,210978.61,156283.28,
6551,302.2116229372519,4.2904396,,,,,,,,,,,0,0,127476.13,128066.34,0,135971.52,96220.71,196049.55,114616.43,0,111974.16,0,172780.92,297733.97,168099.66,174349.73,241522.31,316023.84,114154.016,113215.39,188653.61,350745.38,292452.44,340003.94,242003.78,
97,303.0561632168154,0.34846097,,,,7,3,[2M-H+2Na]+,,2,239;97,129.04254,485929.38,436142.44,98486.74,109100.12,347135.56,112671.54,163590.38,308527.75,115055.664,284026.62,21982.463,476897.1,319643.7,22121.975,307910.2,342180.03,296548.53,21211.479,102855.12,108389.86,299970.4,26749.291,22775.92,28697.506,25530.09,
572,303.0770465438268,0.4827645,,,,163,33,[M+K]+,,3,595;572;587,264.11414,146832.67,184898.83,29271.436,31988.91,120814.06,29470.625,0,346190.6,24906.385,138040.98,19047.004,162593.44,285921.4,1684.4844,267887.5,368936.1,316654.84,0,18279.795,22049.105,291770.25,0,1443.3055,1355.6023,1030.5813,
2943,303.1103611506707,1.19975,,,,15,149,[M+K]+,,4,2962;2942;2943;3247,264.14728,98256.86,122984.82,17410.105,13622.013,62609.53,32348.922,12495.25,24626.18,10143.583,92098.734,5724.718,80343.97,17738.441,0,19300.092,27935.115,19183.586,0,7927.9004,6586.2,17807.422,0,0,0,0,
2601,303.1104788563369,1.0942733,,,,295,132,[M+K]+,,5,2603;2602;2630;2631;2601,264.14731,174955.81,198115.17,32494.984,32298.691,148320.33,32348.922,0,32053.25,22612.879,141727.11,17980.486,159791.77,26378.516,0,24132.393,34756.33,29367.092,0,17915.365,19013.1,32558.67,0,0,0,0,
1620,303.13123739332417,0.77524966,,,,277,80,[M+Na]+,,2,1620;1639,280.14215,814889.5,726809.8,205324.25,101661.61,466517.44,204064.97,3109.142,577392.2,64101.195,436093.66,54793.395,724491.6,479668.38,1886.9272,518123.8,549743.56,562067.9,0,98723.36,40568.055,489589.28,2601.9006,4149.198,2511.858,0,
2914,303.13147490955384,1.1839974,,,,15,146,[M+Na]+,,2,2914;2889,280.14222,38556.992,52763.727,45320.58,43248.715,37323.89,42084.406,35236.547,47123.586,39673.156,40606.895,39221.605,44726.695,43104.707,55957.605,41730.93,48067.414,46444.816,49593.586,43411.383,39402.242,46238.62,55903.21,55734.047,64624.387,60623.902,
7706,303.88368590386455,8.5428,,,,6,,,,,,,999023.1,939869.9,1245619.8,975892.2,876850.1,897105.3,1115730.1,907596.0,919385.4,967897.5,835324.5,940784.94,881327.44,853285.7,855784.75,935086.94,873625.2,796458.8,862623.9,868184.4,718865.0,914784.7,823845.06,847372.56,874378.7,
6062,304.1756037479749,3.3236585,,,,25,343,[M+NH4]+,,3,6061;6060;6062,286.1418,134144.92,414453.28,184925.75,182487.44,265774.4,228603.98,282104.06,61354.516,139294.53,115028.7,161845.84,112233.91,304383.06,319916.3,302078.22,409542.72,180638.38,296908.06,144385.77,138707.5,369374.34,342924.47,177805.89,322031.06,313039.7,
6024,304.17560860387744,3.2935004,,,,299,342,[M+NH4]+,,2,6024;6026,286.14188,218294.88,392949.34,172198.45,159064.64,258053.44,365582.62,457903.8,152308.53,227379.45,191167.36,140105.31,190372.52,219630.22,188878.62,209397.61,265855.06,93243.05,196531.72,218453.56,188774.22,259832.11,184812.67,86210.61,246605.66,220214.25,
2382,304.17590236753114,1.0213623,,,,156,,,,,,,193578.97,212835.38,177651.62,159544.03,200574.95,372658.78,2932817.2,190201.89,147706.1,180030.75,158280.75,196466.88,159542.56,181367.75,288614.62,188825.2,172421.02,150663.36,145030.53,265276.78,210850.34,184909.27,197310.39,208206.9,189900.86,
1927,304.17640917169535,0.88306147,,,,257,,,,,,,4559460.5,4971876.5,2982329.8,3065238.8,4037166.2,2857940.8,29030.508,4594749.0,2782229.2,4410489.5,2720512.5,4519899.0,3609160.5,3936472.2,3540222.8,4588632.5,4131224.0,3074220.8,2819277.2,2542053.0,4954712.5,4073630.5,3670950.5,4518520.0,4373258.5,
1505,304.1870002121075,0.7596972,,,,163,,,,,,,2531676.2,2717841.2,274444.5,252420.9,2324070.2,258472.14,6445.247,463588.84,248167.88,2460182.0,215173.98,2484241.0,337752.12,31901.145,382782.3,533991.1,455516.78,8190.9917,235413.7,220396.48,489425.66,47677.055,48165.89,41135.22,22962.678,
6571,304.19058353535684,4.3751364,,,,,,,,,,,0,0,1578.8987,13279.965,0,531.78015,0,77211.38,12128.605,0,12365.596,0,91473.06,8399.949,83509.3,51181.105,77492.35,5129.4346,9764.125,14390.724,118283.62,11177.641,18529.559,24724.795,13302.137,
6049,304.1906848660839,3.3130157,,,,228,,,,,,,2383.231,1437.8235,991663.7,989213.8,3148.3557,968478.2,786888.4,1656948.2,952181.75,2214.8225,982972.94,2253.1516,1620553.8,2048039.0,1754345.9,1889733.9,2115340.2,2172324.2,1023719.5,950824.6,1640569.2,2273403.2,2029605.4,2261151.5,1639365.8,
5787,304.1910315824931,2.853333,,,,,,,,,,,0,0,27554.193,28898.996,0,27342.332,19290.367,58827.47,26714.3,0,28682.387,0,65805.65,69068.24,69563.1,82723.16,91109.07,69943.016,30493.197,28470.979,66215.516,83239.37,76030.78,90171.336,58633.496,
6520,304.2998458292348,4.2116585,,,,,,,,,,,23774.818,18519.838,56647.332,94987.29,22821.957,54121.88,72537.24,27573.39,126762.85,19351.375,143817.9,22899.252,23550.28,36549.77,26749.363,26623.436,18155.168,117805.4,149781.95,146027.25,31130.871,775231.44,57394.242,48255.324,39604.555,
7719,304.89164771025924,8.560801,,,,6,,,,,,,1643543.8,1664175.5,1971313.4,1654543.4,1453415.4,1911139.1,1834902.9,1626054.6,1424952.0,1602238.0,1560154.9,1596542.8,1596038.2,1570817.1,1639819.8,1553421.6,1670008.1,1611705.4,1412719.2,1620608.8,1557271.0,1596538.1,1503412.2,1590728.1,1625308.9,
4857,305.14980016880685,1.9028528,,,,15,265,[M+H]+,,2,4857;4858,304.14272,220967.2,252729.39,89756.625,86645.21,189341.95,88675.61,85029.586,160153.44,85968.15,207595.34,86560.67,237344.11,125318.766,136600.03,121171.31,165392.53,131341.38,111193.66,93602.35,85529.234,179083.86,152369.11,135209.3,188224.8,164212.48,
2620,305.15684144158354,1.0973475,,,,295,133,[M+Na]+,,2,2620;2658,282.16789,7519.4727,2418.8674,35901.727,38987.137,3619.019,31506.48,32115.746,18778.152,35370.21,3014.2175,37415.996,6604.7266,17604.863,17193.98,14329.907,18397.271,17324.494,17232.385,37527.457,34981.74,16175.81,20664.217,21591.236,21255.62,18814.463,
5477,305.16094456954846,2.321376,,,,251,,,,,,,132722.73,165246.5,54558.434,56615.074,122417.625,54355.66,50820.453,96465.01,50896.684,125119.5,54492.39,145614.42,77370.63,91845.414,77321.19,102434.62,86859.25,70889.63,56711.082,53128.17,108961.66,92752.71,89850.5,120315.05,111242.93,
6606,305.17481986041935,4.4610085,,,,152,379,[M+H]+,,4,6609;6606;6607;6604,304.16746,301598.78,825833.06,291158.22,233118.22,223631.95,290233.84,257659.75,199109.7,226852.69,246375.2,133600.27,250157.31,477647.7,505402.12,517787.88,598805.25,266301.47,498802.47,188900.58,185895.42,487466.12,607047.94,326920.7,594916.75,460519.47,
6626,305.17503899702933,4.5157495,,,,,,,,,,,170183.62,309387.75,90768.27,64480.67,132198.0,90739.64,93115.95,91703.06,63697.383,135410.98,100334.484,151535.23,391601.53,416467.94,179949.0,191756.3,132372.7,575335.44,147297.33,153357.1,164945.95,503633.6,115217.94,486344.62,133982.34,
6584,305.17521600725877,4.428725,,,,,,,,,,,247589.88,89581.125,208896.66,242842.16,215538.83,169647.8,36230.926,179866.77,203458.66,219905.36,16299.092,234536.84,47753.965,49098.92,58867.523,64944.098,236254.52,48175.33,176304.83,198472.78,50633.297,57992.32,284073.2,58767.137,430889.06,
1923,305.1799173584331,0.8819719,,,,,,,,,,,748178.1,816756.44,475309.03,472704.84,648573.6,453066.94,1861.6277,737628.25,443838.53,691221.9,448204.78,697283.0,594549.3,606931.5,562327.8,746720.7,649769.75,485984.62,456762.84,415697.97,780486.6,636841.2,583589.25,715430.4,682727.06,
5087,305.1857517399798,1.9959421,,,,33,,,,,,,413696.25,512032.94,130309.09,134629.4,385397.16,123477.266,114094.94,236936.97,132571.61,392364.28,121810.64,420444.1,189948.38,205711.44,186324.16,259762.94,204844.38,166236.14,135072.42,124172.06,276767.53,223877.4,212104.31,288295.06,244917.89,
5525,305.1859519223753,2.3785377,,,,286,314,[M+H]+,,2,5525;5523,304.17875,273305.84,349255.7,89135.4,98916.21,264913.1,96100.555,95168.76,195140.53,102846.22,268951.06,101052.28,276332.44,160714.39,166731.06,138404.92,198996.28,151843.06,134736.45,95711.99,99343.34,217447.23,170270.22,166390.64,209488.11,189161.66,
5571,305.18612985524277,2.445059,,,,,,,,,,,101994.97,157171.06,36382.848,38771.797,248654.69,90075.75,71570.8,68686.375,40180.74,262008.52,39457.523,127804.15,56119.074,72222.695,52532.47,74854.55,57058.49,53750.188,41652.645,38679.477,79298.81,71387.625,70473.695,89269.13,81516.38,
6516,305.3033116970424,4.212597,,,,,,,,,,,4444.0107,3197.1118,11369.267,20837.611,4121.9263,10374.998,15133.448,4319.0464,27728.512,3967.9902,30924.648,4098.1543,3660.5994,6713.835,4881.4077,4114.7417,2453.9817,22432.832,32834.527,31555.809,5891.289,172230.42,9622.927,9179.849,6444.579,
1825,305.6450061117894,0.8431924,,,,,,,,,,,0,0,136956.64,150514.8,0,157646.17,0,0,151534.1,0,145267.52,0,0,222571.5,0,0,0,175052.2,136278.81,147893.34,0,223317.73,225172.42,300333.3,259678.44,
1763,306.144674591713,0.7957521,,,,,,,,,,,41812.24,0,217450.8,233075.92,43955.305,224048.97,21998.6,52919.695,227013.66,44954.11,239767.67,37688.26,35106.215,519269.25,33286.72,53101.73,38027.375,441813.47,226622.5,225263.56,52085.992,494870.66,507105.12,652740.56,593857.44,
803,306.165841964725,0.5619324,,,,163,46,[M+H]+,,1,788,305.15862,367993.72,358300.38,28780.08,27890.186,304116.2,29365.688,0,37713.84,21982.408,334532.6,29600.504,338669.4,48334.09,39406.99,49277.254,36336.527,58962.47,24244.96,33075.67,24117.652,76817.79,42876.07,56923.977,46125.566,40983.35,
6080,306.19130581455795,3.3712025,,,,90,344,[M+NH4]+,,4,6080;6083;6078;6084,288.15741,190646.6,1713769.8,532201.0,493373.53,134700.3,540819.25,498860.12,195755.98,455408.25,141369.28,462082.94,147808.95,1283981.8,1182950.8,1262882.4,1741606.9,185531.62,1095205.1,481055.2,462507.22,1699485.6,1357989.9,348212.34,1518932.9,1342781.5,
5898,307.0207348237376,3.0276663,,,,264,,,,,,,0,705.46484,179188.34,189740.78,0,168585.39,109445.91,78922.54,174210.3,0,181946.45,0,74144.47,645887.25,71268.02,88777.96,88154.21,624132.1,185553.81,187571.44,86496.805,777131.44,658056.06,845687.94,614552.94,
5145,307.1396037013927,2.0266654,,,,278,,,,,,,15544.935,16942.97,29676.082,36449.8,14472.271,28254.125,27052.232,156403.06,39958.875,16409.783,51273.19,16899.227,132744.67,99073.016,111466.6,149642.6,110442.86,66120.21,45209.44,53596.03,226078.17,88454.78,95185.13,138550.69,131927.61,
5907,307.15374166470474,3.0517678,,,,267,332,[M+H]+,,2,5905;5906,306.14649,4058.172,36619.215,7398.5244,7268.5747,2735.6018,5997.0923,4678.469,1825.1969,6626.4136,2893.9622,6274.018,2692.3232,19904.818,16599.416,19228.242,27591.484,2166.1226,14051.887,5757.201,5934.758,28196.617,19058.475,4739.491,22325.436,18175.037,
5805,307.15380205692384,2.88877,,,,22,326,[M+H]+,,1,5803,306.14654,2689.9897,38224.133,7624.663,7173.0156,2165.3481,7845.4507,4983.6045,3211.0642,5936.362,2496.5142,6206.3213,1137.1272,20317.8,17352.902,19552.447,29351.223,3016.112,14122.244,6646.1333,5946.666,26447.059,15933.539,5088.1035,18761.805,16111.862,
6267,307.15398753021725,3.7187302,,,,212,,,,,,,8837.629,68295.31,11781.113,10585.001,7243.2153,12051.61,8516.659,3737.7139,10269.198,7953.215,10813.293,7459.3555,24341.176,22531.307,25091.516,33187.242,5874.712,21411.766,9989.905,9098.554,29381.365,31668.34,8734.602,25705.47,20228.77,
5083,307.16459642334166,1.9954057,,,,33,281,[M+H]+,,2,5063;5083,306.15767,111973.9,128673.21,40687.035,38489.066,89202.195,38502.266,33030.465,67414.88,36435.457,97985.45,34063.57,102689.56,54715.94,61633.676,51150.477,62414.38,47610.223,51104.195,40405.45,36620.35,72797.18,69178.12,61960.566,85921.16,77926.83,
5473,307.1652045502012,2.3158762,,,,251,313,[M+H]+,,2,5468;5473,306.15804,272825.47,318958.66,96461.36,95340.07,241183.33,94698.22,90253.336,175208.11,86083.766,237745.38,89324.49,285174.4,134959.19,148884.12,133535.25,179118.92,143187.39,111326.62,99212.74,88790.664,191940.72,154675.28,138450.17,183549.34,177993.72,
6072,307.19459215853175,3.3703356,,,,90,,,,,,,19593.05,156836.83,55140.58,50183.984,12720.416,53779.195,46539.65,17344.053,43052.445,14256.035,40106.656,13426.724,197695.27,188979.8,138150.3,266572.12,19412.861,109781.21,39080.926,48527.94,259333.48,149988.28,37357.414,155887.28,203000.55,
5902,308.1486789850737,3.0498898,,,,267,331,[M+NH4]+,,2,5903;5902,290.11507,9848.521,92437.99,12921.53,11995.101,7769.9053,12436.606,9532.564,2909.205,8764.6,8048.377,9313.648,8029.233,23600.143,23426.037,25082.932,36225.195,2974.1646,19534.332,9603.269,9206.336,35260.63,29120.81,8119.6426,30059.18,26076.389,
1516,308.1577047333348,0.7578619,,,,163,73,[M+Na]+,,2,1470;1516,285.16842,571678.75,607063.8,172719.6,147399.23,420175.03,143180.47,16184.869,334328.78,132185.84,454013.62,98787.44,506891.62,295639.56,64907.957,322758.9,347938.62,327512.53,52621.035,101232.31,82520.9,291568.12,65295.953,57458.926,64779.96,53808.56,
6315,308.1622923157918,3.7532203,,,,114,357,[M+Na]+,,2,6315;6314,285.17308,0,0,233783.48,223299.03,0,208187.7,119453.02,133952.4,193889.44,400.82806,204712.23,1273.2375,148599.42,349254.06,179896.22,131531.78,162546.25,298821.84,195077.34,208962.7,123823.76,362012.94,374630.53,339134.2,294912.38,
6687,308.2796245381485,4.7141976,,,,,,,,,,,17621.328,18420.725,18886.293,15992.564,12592.458,16909.96,84034.08,13009.466,14877.498,12065.958,13886.528,13598.879,12993.558,13740.87,14870.979,18567.887,16673.6,15394.237,13233.881,13501.989,13475.726,15908.408,13933.293,12949.471,13211.37,
5673,309.0182389120213,2.6516795,,,,2,,,,,,,0,0,55339.973,58554.61,0,52349.08,48472.594,82871.266,55338.934,0,50533.086,0,69065.87,107382.734,72881.82,100731.1,82097.29,117968.64,58369.688,59291.984,77224.66,121296.984,114923.62,150171.84,111912.93,
5584,309.072597854392,2.4870791,,,,229,317,[M+H]+,,2,5581;5584,308.06531,0,0,289635.1,334217.0,0,278171.94,212494.33,193221.33,304227.03,0,306839.84,0,145579.47,1343642.6,136672.11,202819.62,166758.08,1180294.1,314572.94,292011.25,216059.66,1575988.8,1397349.0,1676702.8,1386480.5,
7296,309.13089222448417,6.9884396,,,,,,,,,,,19782.66,15700.809,602159.25,30469.291,18584.822,828429.06,26360.82,37670.17,25525.775,18565.332,39940.2,19168.197,49096.07,26766.248,26498.447,37642.633,55792.016,45082.426,17800.863,16902.47,46123.637,11065.462,18300.008,26752.174,23294.99,
6060,309.1309761859864,3.3534567,,,,25,343,[M+Na]+,,3,6061;6060;6062,286.1418,25990.922,122471.25,73828.23,52200.758,20135.488,85826.08,81642.18,23866.7,50366.008,37964.555,41358.953,35748.906,76906.88,69983.58,88377.49,126508.08,28198.174,80656.5,50777.25,42434.707,102513.85,80809.33,42756.934,79330.97,86207.375,
5216,309.13285953555726,2.1096225,,,,128,,,,,,,0,0,10942.922,8381.291,0,11559.1,8744.964,92336.195,10074.032,0,9148.47,0,75144.47,864.2025,66474.94,71159.055,64304.133,627.13464,9025.58,11288.959,92590.55,573.87006,1293.1116,917.10315,1832.4053,
5239,309.17823795331134,2.0756135,,,,102,294,[M+Na]+,,2,5239;5198,286.18901,86150.7,95525.45,21427.297,19890.56,66530.36,14785.456,14671.398,59441.88,14635.077,69581.63,19689.596,78518.55,43147.16,50618.285,35470.094,65054.387,47194.98,35472.355,19640.807,14069.5,68804.81,54691.207,49178.957,79017.03,62785.914,
5351,309.1787907347038,2.2091103,,,,10,302,[M+Na]+,,2,5351;5354,286.18942,77578.58,91397.18,12469.616,13737.4795,56913.375,13057.293,13168.932,42085.844,12137.351,61795.516,11137.53,71419.73,27920.748,30702.422,21435.832,48018.168,32822.926,17212.77,12140.921,11651.193,55293.203,33579.543,33362.66,56314.293,45255.52,
5310,309.2279590553962,2.1597238,,,,195,301,[M+H]+,,2,5308;5310,308.22034,23887.154,49813.016,69662.0,87681.42,14898.048,66914.27,67195.625,20370.186,77294.18,54300.688,71715.17,36946.168,28598.82,12420.436,17002.998,32416.963,10411.542,31090.516,76582.42,66567.22,28063.2,23445.852,37394.57,22232.277,22382.668,
3403,310.16683093350133,1.3475679,,,,15,,,,,,,49037.207,40017.523,197876.69,207224.28,60128.508,201633.31,187246.53,200788.88,194592.56,44281.73,181196.64,35125.688,161812.7,355438.06,151596.95,210723.22,157018.58,272602.3,204230.12,195985.14,247096.56,369439.8,351469.06,461302.5,432337.7,
183,310.1757995011367,0.35996282,,,,39,,,,,,,4939897.0,5036283.0,783614.25,604435.25,4477491.5,764284.0,757516.8,1533499.5,437679.84,4493260.0,246977.03,5140519.5,1291129.0,166411.34,1230004.5,1742250.2,1477243.4,131690.53,294716.72,215925.83,1725891.8,198838.69,184562.14,230086.7,237414.45,
5941,310.1773059443025,3.11407,,,,213,334,[M+Na]+,,2,5940;5941,287.18823,6345.714,8116.05,28655.842,25314.486,6108.594,25702.65,17173.293,34569.08,23139.74,5604.1006,19933.133,6287.5537,24961.576,21926.234,26539.889,29722.383,43480.652,22766.746,21116.809,21446.637,26591.523,26762.67,37033.305,24235.168,21156.361,
6416,310.17778645512084,3.956941,,,,13,363,[M+Na]+,,2,6426;6416,287.18863,894.9454,831.2761,255355.05,202576.19,2380.319,279914.84,163502.77,282020.84,233561.33,2060.9565,228959.55,3106.9604,265724.62,388236.66,240511.86,272804.03,325226.72,379594.28,238103.45,191425.45,284341.78,370749.28,370066.66,375797.97,318462.38,
1729,311.12293096628736,0.74574834,,,,,,,,,,,0,0,42128.754,29555.232,0,41166.04,1368746.5,0,1752.6793,113760.39,0,110731.14,6527.5967,0,69241.64,167197.44,103755.41,11869.519,1655.0857,0,6589.7295,2189.0527,0,0,13286.895,
1305,311.1231715252033,0.6957662,,,,,,,,,,,203422.06,191175.02,74188.484,257853.34,165733.02,159351.08,897405.6,216768.12,82449.06,170841.5,74978.914,395806.22,188326.56,77388.055,180415.0,248962.53,198604.28,63442.453,247319.3,79410.78,250928.92,87760.93,70731.625,81668.18,85366.7,
310,311.12333851763026,0.42072442,,,,20,25,[M+H]+,,2,458;310,310.11607,1056804.8,1110367.4,727607.44,753380.7,994676.3,792209.25,0,1418293.5,712887.44,1070667.6,628949.56,1034771.4,1118249.4,437761.9,1107510.9,1418489.5,1216021.0,356469.22,631711.4,604149.8,1543481.4,478694.4,465570.72,607389.25,540666.7,
955,311.1234166539197,0.58789307,,,,163,48,[M+H]+,,2,955;951,310.11619,960863.25,937038.2,141110.61,105628.87,838512.75,111447.56,0,479160.66,78466.234,860230.9,86047.414,854263.44,401691.53,224319.4,390360.06,512196.3,410599.94,174605.48,85865.734,78419.4,563328.3,223927.81,232806.66,303081.66,259400.98,
3488,311.13682865817094,1.386473,,,,15,181,[M+Na]+,,2,3494;3488,288.14737,22122.018,17150.676,23829.69,26777.586,10079.103,26647.273,27528.857,19963.938,22684.426,15873.545,24670.883,18610.89,16064.344,40574.305,17684.13,23900.94,23318.574,37085.28,22020.727,21006.477,17713.834,39037.266,36845.25,45148.82,36736.953,
4468,311.1388107530777,1.7393286,,,,15,,,,,,,1131631.6,1273168.8,495690.56,518133.6,961173.9,519644.12,461588.3,822108.5,485432.25,1042305.0,488357.3,964960.56,646433.5,715656.75,638452.06,834829.5,779007.4,608866.7,467222.22,540032.4,820862.8,912411.2,738534.1,1065590.5,797071.06,
6083,311.1466094438097,3.3717623,,,,90,344,[M+Na]+,,4,6080;6078;6083;6084,288.15741,37745.723,381098.97,142295.11,107868.586,14291.018,147599.89,157809.7,34410.73,90998.76,18511.463,88169.31,24265.059,241813.12,229579.23,237833.66,368693.9,37688.18,202221.78,91048.2,84151.92,311764.78,257954.45,64916.473,265760.88,241532.34,
735,312.1528153042231,0.54823595,,,,163,43,[M+Na]+,,2,735;757,289.16356,412176.25,403150.97,56633.91,46883.84,320451.84,47820.293,0,122496.13,39365.805,337261.8,38483.46,376496.97,103495.34,14718.629,107478.77,134440.48,114332.984,5495.441,42340.04,33120.21,155894.34,10884.243,16928.553,15582.422,6848.4355,
1272,312.19143416580783,0.6870913,,,,163,,,,,,,422445.2,423233.6,451266.28,445732.2,365959.4,416782.66,0,538397.56,422114.5,387137.8,419067.38,440097.28,424255.28,611089.6,406620.9,587159.56,491792.53,500497.94,420606.28,425222.0,565574.94,602021.2,564604.2,715684.94,672286.4,
1943,312.1915217259509,0.8918438,,,,29,,,,,,,896466.0,1525126.2,883882.9,902609.06,1228004.4,886303.56,320901.56,1477295.1,837630.5,1350455.9,811004.0,1440624.2,1177026.1,1162700.2,1206604.5,1571156.2,1334725.1,927047.2,836324.5,806638.56,1583469.9,1162438.6,1112275.0,1349662.2,1288002.8,
2349,312.19152474181215,0.94228,,,,,,,,,,,530144.1,487368.34,498645.22,335199.0,493118.94,473744.5,936928.56,699204.94,354539.38,486564.3,237855.05,359977.75,469558.44,602942.3,596181.5,773760.0,679598.1,258205.45,361029.56,397639.7,22833.094,589090.0,573783.5,58955.695,51395.156,
