id,compound_name,adduct,score,precursor_mz,ion_mobility,ccs,rt,mol_formula,smiles,inchi,inchi_key,method
1541,Gly-Ile,[M+H]+,0.811,189.1225,,,7.374467,C8H16N2O3,O=C(O)C(N=C(O)CN)C(C)CC,"InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)",KGVHCTWYMPWEGN-UHFFFAOYSA-N,spectral_library_annotation
1647,Pantothenic acid,[M+H]+,0.966,220.1176,,,3.501633,C9H17NO5,O=C(O)CCN=C(O)C(O)C(C)(C)CO,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",GHOKWGTUZJEAQD-ZETCQYMHSA-N,spectral_library_annotation
1647,Pantothenic acid,[M+H]+,0.966,220.1176,,,3.501633,C9H17NO5,O=C(O)CCN=C(O)C(O)C(C)(C)CO,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",GHOKWGTUZJEAQD-ZETCQYMHSA-N,spectral_library_annotation
1647,PANTOTHENIC ACID,[M+H]+,0.965,220.1179486,,,,C9H17NO5,O=C(O)CCN=C(O)C(O)C(C)(C)CO,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)",GHOKWGTUZJEAQD-UHFFFAOYSA-N,spectral_library_annotation
1647,PANTOTHENIC ACID,[M+H]+,0.965,220.1179486,,,,C9H17NO5,O=C(O)CCN=C(O)C(O)C(C)(C)CO,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)",GHOKWGTUZJEAQD-UHFFFAOYSA-N,spectral_library_annotation
1647,PANTOTHENIC ACID,[M+H]+,0.962,220.1179486,,,,C9H17NO5,O=C(O)CCN=C(O)C(O)C(C)(C)CO,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",GHOKWGTUZJEAQD-ZETCQYMHSA-N,spectral_library_annotation
1647,PANTOTHENIC ACID,[M+H]+,0.962,220.1179486,,,,C9H17NO5,O=C(O)CCN=C(O)C(O)C(C)(C)CO,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",GHOKWGTUZJEAQD-ZETCQYMHSA-N,spectral_library_annotation
1647,"Pantothenate, Pantothenic acid, 3-[[(2R)-2,4-dihydroxy-3,3-dimethylbutanoyl]amino]propanoic acid",[M+H]+,0.957,220.1179,,,,C9H17NO5,CC(C)(CO)[C@@H](O)C(=O)NCCC(O)=O,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",GHOKWGTUZJEAQD-ZETCQYMHSA-N,spectral_library_annotation
1647,"Pantothenate, Pantothenic acid, 3-[[(2R)-2,4-dihydroxy-3,3-dimethylbutanoyl]amino]propanoic acid",[M+H]+,0.957,220.1179,,,,C9H17NO5,CC(C)(CO)[C@@H](O)C(=O)NCCC(O)=O,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",GHOKWGTUZJEAQD-ZETCQYMHSA-N,spectral_library_annotation
1647,D-PANTOTHENIC ACID,[M+H]+,0.954,220.117566894671,,,5.73938,C9H17NO5,CC(C)(CO)[C@H](C(=O)NCCC(=O)O)O,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",GHOKWGTUZJEAQD-ZETCQYMHSA-N,spectral_library_annotation
1647,D-PANTOTHENIC ACID,[M+H]+,0.954,220.12,,,,C9H17NO5,C(CCNC([C@H](O)C(C)(C)CO)=O)(=O)O,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",GHOKWGTUZJEAQD-ZETCQYMHSA-N,spectral_library_annotation
1709,Ala-Ile,[M+H]+,0.933,203.1391,,,7.660433,C9H18N2O3,O=C(O)C(N=C(O)C(N)C)C(C)CC,"InChI=1S/C9H18N2O3/c1-4-5(2)7(9(13)14)11-8(12)6(3)10/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)/t5-,6-,7-/m0/s1",ZSOICJZJSRWNHX-ACZMJKKPSA-N,spectral_library_annotation
1709,Ala-Ile,[M+H]+,0.933,203.1391,,,7.660433,C9H18N2O3,O=C(O)C(N=C(O)C(N)C)C(C)CC,"InChI=1S/C9H18N2O3/c1-4-5(2)7(9(13)14)11-8(12)6(3)10/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)/t5-,6-,7-/m0/s1",ZSOICJZJSRWNHX-ACZMJKKPSA-N,spectral_library_annotation
1743,Gly-Leu,[M+H]+,0.982,189.1235,,,7.606033,C8H16N2O3,O=C(O)C(N=C(O)CN)CC(C)C,"InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1",DKEXFJVMVGETOO-LURJTMIESA-N,spectral_library_annotation
1743,Gly-Leu,[M+H]+,0.982,189.1235,,,7.606033,C8H16N2O3,O=C(O)C(N=C(O)CN)CC(C)C,"InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1",DKEXFJVMVGETOO-LURJTMIESA-N,spectral_library_annotation
1743,Gly-Ile,[M+H]+,0.977,189.1235,,,7.667517,C8H16N2O3,O=C(O)C(N=C(O)CN)C(C)CC,"InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)",KGVHCTWYMPWEGN-UHFFFAOYSA-N,spectral_library_annotation
1743,Gly-Ile,[M+H]+,0.977,189.1235,,,7.667517,C8H16N2O3,O=C(O)C(N=C(O)CN)C(C)CC,"InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)",KGVHCTWYMPWEGN-UHFFFAOYSA-N,spectral_library_annotation
1743,Gly-Ile,[M+H]+,0.797,189.1225,,,7.374467,C8H16N2O3,O=C(O)C(N=C(O)CN)C(C)CC,"InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)",KGVHCTWYMPWEGN-UHFFFAOYSA-N,spectral_library_annotation
1743,Gly-Ile,[M+H]+,0.797,189.1225,,,7.374467,C8H16N2O3,O=C(O)C(N=C(O)CN)C(C)CC,"InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)",KGVHCTWYMPWEGN-UHFFFAOYSA-N,spectral_library_annotation
1787,Glutamylleucine,[M+H]+,0.759,261.1459,,,2.54,C11H20N2O5,O=C(O)C(N)CCC(=O)NC(C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)",MYFMARDICOWMQP-UHFFFAOYSA-N,spectral_library_annotation
1787,Glutamylleucine,[M+H]+,0.759,261.1459,,,2.54,C11H20N2O5,O=C(O)C(N)CCC(=O)NC(C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)",MYFMARDICOWMQP-UHFFFAOYSA-N,spectral_library_annotation
1787,gamma-Glutamylleucine,[M+H]+,0.716,261.1444,,,8.013117,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
1787,gamma-Glutamylleucine,[M+H]+,0.716,261.1444,,,8.013117,C11H20N2O5,O=C(O)C(N=C(O)CCC(N)C(=O)O)CC(C)C,"InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",MYFMARDICOWMQP-YUMQZZPRSA-N,spectral_library_annotation
1895,Tyr-Tyr,[M+H]+,0.956,345.1442,,,7.376266,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
1895,Tyr-Tyr,[M+H]+,0.956,345.1442,,,7.376266,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
1895,Tyr-Tyr,[M+H]+,0.939,345.1448,,,7.05055,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
1895,Tyr-Tyr,[M+H]+,0.939,345.1448,,,7.05055,C18H20N2O5,O=C(O)C(N=C(O)C(N)CC1=CC=C(O)C=C1)CC2=CC=C(O)C=C2,"InChI=1S/C18H20N2O5/c19-15(9-11-1-5-13(21)6-2-11)17(23)20-16(18(24)25)10-12-3-7-14(22)8-4-12/h1-8,15-16,21-22H,9-10,19H2,(H,20,23)(H,24,25)/t15-,16-/m0/s1",JAQGKXUEKGKTKX-HOTGVXAUSA-N,spectral_library_annotation
1970,"C4-homoserine lactone, N-Butyrylhomoserine lactone, N-(2-oxooxolan-3-yl)butanamide",[M+H]+,0.960,172.0968,,,,C8H13NO3,CCCC(=O)NC1CCOC1=O,"InChI=1S/C8H13NO3/c1-2-3-7(10)9-6-4-5-12-8(6)11/h6H,2-5H2,1H3,(H,9,10)",VFFNZZXXTGXBOG-UHFFFAOYSA-N,spectral_library_annotation
1970,"C4-homoserine lactone, N-Butyrylhomoserine lactone, N-(2-oxooxolan-3-yl)butanamide",[M+H]+,0.960,172.0968,,,,C8H13NO3,CCCC(=O)NC1CCOC1=O,"InChI=1S/C8H13NO3/c1-2-3-7(10)9-6-4-5-12-8(6)11/h6H,2-5H2,1H3,(H,9,10)",VFFNZZXXTGXBOG-UHFFFAOYSA-N,spectral_library_annotation
1970,"C4-homoserine lactone, N-Butyrylhomoserine lactone, N-(2-oxooxolan-3-yl)butanamide",[M+H]+,0.854,172.0968,,,,C8H13NO3,CCCC(=O)NC1CCOC1=O,"InChI=1S/C8H13NO3/c1-2-3-7(10)9-6-4-5-12-8(6)11/h6H,2-5H2,1H3,(H,9,10)",VFFNZZXXTGXBOG-UHFFFAOYSA-N,spectral_library_annotation
1970,"C4-homoserine lactone, N-Butyrylhomoserine lactone, N-(2-oxooxolan-3-yl)butanamide",[M+H]+,0.854,172.0968,,,,C8H13NO3,CCCC(=O)NC1CCOC1=O,"InChI=1S/C8H13NO3/c1-2-3-7(10)9-6-4-5-12-8(6)11/h6H,2-5H2,1H3,(H,9,10)",VFFNZZXXTGXBOG-UHFFFAOYSA-N,spectral_library_annotation
2034,"Indoline, 2,3-dihydro-1H-indole",[M+H]+,0.884,120.0808,,,,C8H9N,C1CC2=CC=CC=C2N1,"InChI=1S/C8H9N/c1-2-4-8-7(3-1)5-6-9-8/h1-4,9H,5-6H2",LPAGFVYQRIESJQ-UHFFFAOYSA-N,spectral_library_annotation
2034,"Indoline, 2,3-dihydro-1H-indole",[M+H]+,0.884,120.0808,,,,C8H9N,C1CC2=CC=CC=C2N1,"InChI=1S/C8H9N/c1-2-4-8-7(3-1)5-6-9-8/h1-4,9H,5-6H2",LPAGFVYQRIESJQ-UHFFFAOYSA-N,spectral_library_annotation
2054,Serylleucine,[M+H]+,0.800,219.1346,,,2.38,C9H18N2O4,O=C(O)C(NC(=O)C(N)CO)CC(C)C,"InChI=1S/C9H18N2O4/c1-5(2)3-7(9(14)15)11-8(13)6(10)4-12/h5-7,12H,3-4,10H2,1-2H3,(H,11,13)(H,14,15)",NFDYGNFETJVMSE-UHFFFAOYSA-N,spectral_library_annotation
2054,Serylleucine,[M+H]+,0.800,219.1346,,,2.38,C9H18N2O4,O=C(O)C(NC(=O)C(N)CO)CC(C)C,"InChI=1S/C9H18N2O4/c1-5(2)3-7(9(14)15)11-8(13)6(10)4-12/h5-7,12H,3-4,10H2,1-2H3,(H,11,13)(H,14,15)",NFDYGNFETJVMSE-UHFFFAOYSA-N,spectral_library_annotation
2055,"Threonylleucine (isomer of 809, 926)",[M+H]+,0.730,233.151,,,2.48,C10H20N2O4,O=C(O)C(NC(=O)C(N)C(O)C)CC(C)C,"InChI=1S/C10H20N2O4/c1-5(2)4-7(10(15)16)12-9(14)8(11)6(3)13/h5-8,13H,4,11H2,1-3H3,(H,12,14)(H,15,16)",BQBCIBCLXBKYHW-UHFFFAOYSA-N,spectral_library_annotation
2055,"Threonylleucine (isomer of 809, 926)",[M+H]+,0.730,233.151,,,2.48,C10H20N2O4,O=C(O)C(NC(=O)C(N)C(O)C)CC(C)C,"InChI=1S/C10H20N2O4/c1-5(2)4-7(10(15)16)12-9(14)8(11)6(3)13/h5-8,13H,4,11H2,1-3H3,(H,12,14)(H,15,16)",BQBCIBCLXBKYHW-UHFFFAOYSA-N,spectral_library_annotation
2071,TRYPTOPHAN,[M+H]+,0.988,205.0971536,,,,C11H12N2O2,O=C(O)C(N)CC1=CNC=2C=CC=CC21,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,spectral_library_annotation
2071,TRYPTOPHAN,[M+H]+,0.988,205.0971536,,,,C11H12N2O2,O=C(O)C(N)CC1=CNC=2C=CC=CC21,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,spectral_library_annotation
2071,TRYPTOPHAN,[M+H]+,0.981,205.0971536,,,,C11H12N2O2,O=C(O)C(N)CC1=CNC=2C=CC=CC21,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,spectral_library_annotation
2071,TRYPTOPHAN,[M+H]+,0.981,205.0971536,,,,C11H12N2O2,O=C(O)C(N)CC1=CNC=2C=CC=CC21,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,spectral_library_annotation
2071,L-Tryptophan,[M+H]+,0.979,205.09715,,,,C11H12N2O2,O=C(O)C(N)CC1=CNC=2C=CC=CC21,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,spectral_library_annotation
2071,L-Tryptophan,[M+H]+,0.979,205.09715,,,,C11H12N2O2,O=C(O)C(N)CC1=CNC=2C=CC=CC21,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,spectral_library_annotation
2071,D-TRYPTOPHAN,[M+H]+,0.978,205.096834215814,,,3.2837646,C11H12N2O2,C1=CC=C2C(=C1)C(=CN2)C[C@H](C(=O)O)N,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m1/s1",QIVBCDIJIAJPQS-SECBINFHSA-N,spectral_library_annotation
2071,D-TRYPTOPHAN,[M+H]+,0.978,205.096834215814,,,3.2837646,C11H12N2O2,C1=CC=C2C(=C1)C(=CN2)C[C@H](C(=O)O)N,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m1/s1",QIVBCDIJIAJPQS-SECBINFHSA-N,spectral_library_annotation
2071,L-TRYPTOPHAN,[M+H]+,0.977,205.097008092292,,,3.0009317,C11H12N2O2,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,spectral_library_annotation
2071,L-TRYPTOPHAN,[M+H]+,0.977,205.097008092292,,,3.0009317,C11H12N2O2,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,spectral_library_annotation
2113,L-Phenylalanine,[M+H]+,0.993,166.08626,,,,C9H11NO2,O=C(O)C(N)CC=1C=CC=CC1,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,spectral_library_annotation
2113,L-Phenylalanine,[M+H]+,0.993,166.08626,,,,C9H11NO2,O=C(O)C(N)CC=1C=CC=CC1,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,spectral_library_annotation
2113,L-Phenylalanine,[M+H]+,0.993,166.08626,,,,C9H11NO2,O=C(O)C(N)CC=1C=CC=CC1,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,spectral_library_annotation
2113,L-Phenylalanine,[M+H]+,0.993,166.08626,,,,C9H11NO2,O=C(O)C(N)CC=1C=CC=CC1,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,spectral_library_annotation
2113,PHENYLALANINE,[M+H]+,0.992,166.0862546,,,,C9H11NO2,O=C(O)C(N)CC=1C=CC=CC1,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,spectral_library_annotation
2113,PHENYLALANINE,[M+H]+,0.992,166.0862546,,,,C9H11NO2,O=C(O)C(N)CC=1C=CC=CC1,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,spectral_library_annotation
2113,PHENYLALANINE,[M+H]+,0.992,166.0862546,,,,C9H11NO2,O=C(O)C(N)CC=1C=CC=CC1,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,spectral_library_annotation
2113,PHENYLALANINE,[M+H]+,0.992,166.0862546,,,,C9H11NO2,O=C(O)C(N)CC=1C=CC=CC1,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,spectral_library_annotation
2113,PHENYLALANINE,[M+H]+,0.992,166.0862546,,,,C9H11NO2,O=C(O)C(N)CC=1C=CC=CC1,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,spectral_library_annotation
2113,PHENYLALANINE,[M+H]+,0.992,166.0862546,,,,C9H11NO2,O=C(O)C(N)CC=1C=CC=CC1,"InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)/t8-/m0/s1",COLNVLDHVKWLRT-QMMMGPOBSA-N,spectral_library_annotation
2140,"Ala-Phe, (2S)-2-[[(2S)-2-azaniumylpropanoyl]amino]-3-phenylpropanoate",[M+H]+,0.952,237.1234,,,,C12H16N2O3,C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,"InChI=1S/C12H16N2O3/c1-8(13)11(15)14-10(12(16)17)7-9-5-3-2-4-6-9/h2-6,8,10H,7,13H2,1H3,(H,14,15)(H,16,17)/t8-,10-/m0/s1",OMNVYXHOSHNURL-WPRPVWTQSA-N,spectral_library_annotation
2140,"Ala-Phe, (2S)-2-[[(2S)-2-azaniumylpropanoyl]amino]-3-phenylpropanoate",[M+H]+,0.952,237.1234,,,,C12H16N2O3,C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,"InChI=1S/C12H16N2O3/c1-8(13)11(15)14-10(12(16)17)7-9-5-3-2-4-6-9/h2-6,8,10H,7,13H2,1H3,(H,14,15)(H,16,17)/t8-,10-/m0/s1",OMNVYXHOSHNURL-WPRPVWTQSA-N,spectral_library_annotation
2140,"Ala-Phe, (2S)-2-[[(2S)-2-azaniumylpropanoyl]amino]-3-phenylpropanoate",[M+H]+,0.768,237.1234,,,,C12H16N2O3,C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,"InChI=1S/C12H16N2O3/c1-8(13)11(15)14-10(12(16)17)7-9-5-3-2-4-6-9/h2-6,8,10H,7,13H2,1H3,(H,14,15)(H,16,17)/t8-,10-/m0/s1",OMNVYXHOSHNURL-WPRPVWTQSA-N,spectral_library_annotation
2140,"Ala-Phe, (2S)-2-[[(2S)-2-azaniumylpropanoyl]amino]-3-phenylpropanoate",[M+H]+,0.768,237.1234,,,,C12H16N2O3,C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,"InChI=1S/C12H16N2O3/c1-8(13)11(15)14-10(12(16)17)7-9-5-3-2-4-6-9/h2-6,8,10H,7,13H2,1H3,(H,14,15)(H,16,17)/t8-,10-/m0/s1",OMNVYXHOSHNURL-WPRPVWTQSA-N,spectral_library_annotation
2205,Gly-Ile,[M+H]+,0.995,189.1235,,,7.667517,C8H16N2O3,O=C(O)C(N=C(O)CN)C(C)CC,"InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)",KGVHCTWYMPWEGN-UHFFFAOYSA-N,spectral_library_annotation
2205,Gly-Ile,[M+H]+,0.995,189.1235,,,7.667517,C8H16N2O3,O=C(O)C(N=C(O)CN)C(C)CC,"InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)",KGVHCTWYMPWEGN-UHFFFAOYSA-N,spectral_library_annotation
2205,Gly-Leu,[M+H]+,0.955,189.1235,,,7.606033,C8H16N2O3,O=C(O)C(N=C(O)CN)CC(C)C,"InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1",DKEXFJVMVGETOO-LURJTMIESA-N,spectral_library_annotation
2205,Gly-Leu,[M+H]+,0.955,189.1235,,,7.606033,C8H16N2O3,O=C(O)C(N=C(O)CN)CC(C)C,"InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1",DKEXFJVMVGETOO-LURJTMIESA-N,spectral_library_annotation
2205,Gly-Ile,[M+H]+,0.769,189.1225,,,7.374467,C8H16N2O3,O=C(O)C(N=C(O)CN)C(C)CC,"InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)",KGVHCTWYMPWEGN-UHFFFAOYSA-N,spectral_library_annotation
2205,Gly-Ile,[M+H]+,0.769,189.1225,,,7.374467,C8H16N2O3,O=C(O)C(N=C(O)CN)C(C)CC,"InChI=1S/C8H16N2O3/c1-3-5(2)7(8(12)13)10-6(11)4-9/h5,7H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)",KGVHCTWYMPWEGN-UHFFFAOYSA-N,spectral_library_annotation
2261,Serylleucine,[M+H]+,0.811,219.1346,,,2.38,C9H18N2O4,O=C(O)C(NC(=O)C(N)CO)CC(C)C,"InChI=1S/C9H18N2O4/c1-5(2)3-7(9(14)15)11-8(13)6(10)4-12/h5-7,12H,3-4,10H2,1-2H3,(H,11,13)(H,14,15)",NFDYGNFETJVMSE-UHFFFAOYSA-N,spectral_library_annotation
2261,Serylleucine,[M+H]+,0.811,219.1346,,,2.38,C9H18N2O4,O=C(O)C(NC(=O)C(N)CO)CC(C)C,"InChI=1S/C9H18N2O4/c1-5(2)3-7(9(14)15)11-8(13)6(10)4-12/h5-7,12H,3-4,10H2,1-2H3,(H,11,13)(H,14,15)",NFDYGNFETJVMSE-UHFFFAOYSA-N,spectral_library_annotation
